HealthTopic,Population,Indicator,Unit,Time,RegionName,NumValue
Measles,All cases,Notification rate,N/1000000,2021-01-01,Spain,0.04219525
Measles,All cases,Notification rate,N/1000000,2021-01-01,EU/EEA (without UK),0.134729
Measles,All cases,Notification rate,N/1000000,2021-01-01,EU/EEA (with UK until 2019),0.134729
Measles,All cases,Notification rate,N/1000000,2021-01-01,Finland,0.54212363
Measles,All cases,Notification rate,N/1000000,2021-01-01,France,0.23648809
Measles,All cases,Notification rate,N/1000000,2021-01-01,Croatia,0
Measles,All cases,Notification rate,N/1000000,2021-01-01,Hungary,0
Measles,All cases,Notification rate,N/1000000,2021-01-01,Ireland,0
Measles,All cases,Notification rate,N/1000000,2021-01-01,Iceland,0
Measles,All cases,Notification rate,N/1000000,2021-01-01,Italy,0.13505252
Measles,All cases,Notification rate,N/1000000,2021-01-01,Lithuania,0
Measles,All cases,Notification rate,N/1000000,2021-01-01,Luxembourg,0
Measles,All cases,Notification rate,N/1000000,2021-01-01,Latvia,0
Measles,All cases,Notification rate,N/1000000,2021-01-01,Malta,0
Measles,All cases,Notification rate,N/1000000,2021-01-01,Netherlands,0
Measles,All cases,Notification rate,N/1000000,2021-01-01,Norway,0
Measles,All cases,Notification rate,N/1000000,2021-01-01,Poland,0.34355178
Measles,All cases,Notification rate,N/1000000,2021-01-01,Portugal,0
Measles,All cases,Notification rate,N/1000000,2021-01-01,Romania,0
Measles,All cases,Notification rate,N/1000000,2021-01-01,Sweden,0
Measles,All cases,Notification rate,N/1000000,2021-01-01,Slovenia,0
Measles,All cases,Notification rate,N/1000000,2021-01-01,Slovakia,0
Measles,All cases,Notification rate,N/1000000,2022-01-01,Austria,0.11137185
Measles,All cases,Notification rate,N/1000000,2022-01-01,Belgium,1.63544642
Measles,All cases,Notification rate,N/1000000,2022-01-01,Bulgaria,0.14622155
Measles,All cases,Notification rate,N/1000000,2022-01-01,Cyprus,0
Measles,All cases,Notification rate,N/1000000,2022-01-01,Czechia,0
Measles,All cases,Notification rate,N/1000000,2022-01-01,Germany,0.18020805
Measles,All cases,Notification rate,N/1000000,2022-01-01,Denmark,0
Measles,All cases,Notification rate,N/1000000,2022-01-01,Estonia,0
Measles,All cases,Notification rate,N/1000000,2022-01-01,Greece,0
Measles,All cases,Notification rate,N/1000000,2022-01-01,Spain,0.02108241
Measles,All cases,Notification rate,N/1000000,2022-01-01,EU/EEA (without UK),0.271777
Measles,All cases,Notification rate,N/1000000,2022-01-01,EU/EEA (with UK until 2019),0.271777
Measles,All cases,Notification rate,N/1000000,2022-01-01,Finland,0.1802373
Measles,All cases,Notification rate,N/1000000,2022-01-01,France,0.27993901
Measles,All cases,Notification rate,N/1000000,2022-01-01,Croatia,0
Measles,All cases,Notification rate,N/1000000,2022-01-01,Hungary,0
Measles,All cases,Notification rate,N/1000000,2022-01-01,Ireland,0.3952566
Measles,All cases,Notification rate,N/1000000,2022-01-01,Iceland,0
Measles,All cases,Notification rate,N/1000000,2022-01-01,Italy,0.2541075
Measles,All cases,Notification rate,N/1000000,2022-01-01,Liechtenstein,0
Measles,All cases,Notification rate,N/1000000,2022-01-01,Lithuania,0
Measles,All cases,Notification rate,N/1000000,2022-01-01,Luxembourg,0
Measles,All cases,Notification rate,N/1000000,2022-01-01,Latvia,0
Measles,All cases,Notification rate,N/1000000,2022-01-01,Malta,0
Measles,All cases,Notification rate,N/1000000,2022-01-01,Netherlands,0.34108986
Measles,All cases,Notification rate,N/1000000,2022-01-01,Norway,0.18432262
Measles,All cases,Notification rate,N/1000000,2022-01-01,Poland,0.71705058
Measles,All cases,Notification rate,N/1000000,2022-01-01,Portugal,0
Measles,All cases,Notification rate,N/1000000,2022-01-01,Romania,0.52514237
Measles,All cases,Notification rate,N/1000000,2022-01-01,Sweden,0.47836242
Measles,All cases,Notification rate,N/1000000,2022-01-01,Slovenia,0
Measles,All cases,Notification rate,N/1000000,2022-01-01,Slovakia,0
Measles,All cases,Notification rate,N/1000000,2023-01-01,Austria,20.71516547
Measles,All cases,Notification rate,N/1000000,2023-01-01,Belgium,5.9392528
Measles,All cases,Notification rate,N/1000000,2023-01-01,Bulgaria,0
Measles,All cases,Notification rate,N/1000000,2023-01-01,Cyprus,0
Measles,All cases,Notification rate,N/1000000,2023-01-01,Czechia,0.09508679
Measles,All cases,Notification rate,N/1000000,2023-01-01,Germany,0.98513735
Measles,All cases,Notification rate,N/1000000,2023-01-01,Denmark,1.53232699
Measles,All cases,Notification rate,N/1000000,2023-01-01,Estonia,3.00346299
Measles,All cases,Notification rate,N/1000000,2023-01-01,Greece,0
Measles,All cases,Notification rate,N/1000000,2023-01-01,Spain,0.27407141
Measles,All cases,Notification rate,N/1000000,2023-01-01,EU/EEA (without UK),5.216802
Measles,All cases,Notification rate,N/1000000,2023-01-01,EU/EEA (with UK until 2019),5.216802
Measles,All cases,Notification rate,N/1000000,2023-01-01,Finland,0.1802373
Measles,All cases,Notification rate,N/1000000,2023-01-01,France,1.73856863
Measles,All cases,Notification rate,N/1000000,2023-01-01,Croatia,0.77673824
Measles,All cases,Notification rate,N/1000000,2023-01-01,Hungary,0.10320971
Measles,All cases,Notification rate,N/1000000,2023-01-01,Ireland,0.7905132
Measles,All cases,Notification rate,N/1000000,2023-01-01,Iceland,0
Measles,All cases,Notification rate,N/1000000,2023-01-01,Italy,0.74538202
Measles,All cases,Notification rate,N/1000000,2023-01-01,Liechtenstein,76.32034191
Measles,All cases,Notification rate,N/1000000,2023-01-01,Lithuania,1.06913832
Measles,All cases,Notification rate,N/1000000,2023-01-01,Luxembourg,0
Measles,All cases,Notification rate,N/1000000,2023-01-01,Latvia,0.53311809
Measles,All cases,Notification rate,N/1000000,2023-01-01,Malta,0
Measles,All cases,Notification rate,N/1000000,2023-01-01,Netherlands,0.39793817
Measles,All cases,Notification rate,N/1000000,2023-01-01,Norway,0.36864524
Measles,All cases,Notification rate,N/1000000,2023-01-01,Poland,0.98262488
Measles,All cases,Notification rate,N/1000000,2023-01-01,Portugal,0.09659929
Measles,All cases,Notification rate,N/1000000,2023-01-01,Romania,92.1624864
Measles,All cases,Notification rate,N/1000000,2023-01-01,Sweden,1.05239733
Measles,All cases,Notification rate,N/1000000,2023-01-01,Slovenia,0
Measles,All cases,Notification rate,N/1000000,2023-01-01,Slovakia,1.10401434
Measles,All cases,Number of deaths,N,1999-01-01,Austria,1
Measles,All cases,Number of deaths,N,1999-01-01,Denmark,0
Measles,All cases,Number of deaths,N,1999-01-01,Greece,0
Measles,All cases,Number of deaths,N,1999-01-01,EU/EEA (without UK),4
Measles,All cases,Number of deaths,N,1999-01-01,EU/EEA (with UK until 2019),4
Measles,All cases,Number of deaths,N,1999-01-01,Finland,0
Measles,All cases,Number of deaths,N,1999-01-01,Ireland,NA
Measles,All cases,Number of deaths,N,1999-01-01,Italy,NA
Measles,All cases,Number of deaths,N,1999-01-01,Netherlands,3
Measles,All cases,Number of deaths,N,1999-01-01,Norway,0
Measles,All cases,Number of deaths,N,1999-01-01,Sweden,NA
Measles,All cases,Number of deaths,N,1999-01-01,United Kingdom,0
Measles,All cases,Number of deaths,N,2000-01-01,Denmark,0
Measles,All cases,Number of deaths,N,2000-01-01,Greece,0
Measles,All cases,Number of deaths,N,2000-01-01,EU/EEA (without UK),0
Measles,All cases,Number of deaths,N,2000-01-01,EU/EEA (with UK until 2019),0
Measles,All cases,Number of deaths,N,2000-01-01,Finland,NA
Measles,All cases,Number of deaths,N,2000-01-01,Ireland,NA
Measles,All cases,Number of deaths,N,2000-01-01,Italy,NA
Measles,All cases,Number of deaths,N,2000-01-01,Netherlands,0
Measles,All cases,Number of deaths,N,2000-01-01,Norway,0
Measles,All cases,Number of deaths,N,2000-01-01,Portugal,0
Measles,All cases,Number of deaths,N,2000-01-01,Sweden,NA
Measles,All cases,Number of deaths,N,2000-01-01,United Kingdom,0
Measles,All cases,Number of deaths,N,2001-01-01,Germany,2
Measles,All cases,Number of deaths,N,2001-01-01,Denmark,0
Measles,All cases,Number of deaths,N,2001-01-01,Greece,0
Measles,All cases,Number of deaths,N,2001-01-01,Spain,0
Measles,All cases,Number of deaths,N,2001-01-01,EU/EEA (without UK),3
Measles,All cases,Number of deaths,N,2001-01-01,EU/EEA (with UK until 2019),3
Measles,All cases,Number of deaths,N,2001-01-01,Finland,NA
Measles,All cases,Number of deaths,N,2001-01-01,Ireland,NA
Measles,All cases,Number of deaths,N,2001-01-01,Italy,NA
Measles,All cases,Number of deaths,N,2001-01-01,Luxembourg,0
Measles,All cases,Number of deaths,N,2001-01-01,Malta,NA
Measles,All cases,Number of deaths,N,2001-01-01,Netherlands,NA
Measles,All cases,Number of deaths,N,2001-01-01,Norway,1
Measles,All cases,Number of deaths,N,2001-01-01,Portugal,0
Measles,All cases,Number of deaths,N,2001-01-01,Sweden,NA
Measles,All cases,Number of deaths,N,2001-01-01,United Kingdom,0
Measles,All cases,Number of deaths,N,2002-01-01,Austria,0
Measles,All cases,Number of deaths,N,2002-01-01,Germany,0
Measles,All cases,Number of deaths,N,2002-01-01,Denmark,0
Measles,All cases,Number of deaths,N,2002-01-01,Greece,0
Measles,All cases,Number of deaths,N,2002-01-01,Spain,0
Measles,All cases,Number of deaths,N,2002-01-01,EU/EEA (without UK),0
Measles,All cases,Number of deaths,N,2002-01-01,EU/EEA (with UK until 2019),0
Measles,All cases,Number of deaths,N,2002-01-01,Finland,0
Measles,All cases,Number of deaths,N,2002-01-01,Ireland,0
Measles,All cases,Number of deaths,N,2002-01-01,Italy,NA
Measles,All cases,Number of deaths,N,2002-01-01,Luxembourg,0
Measles,All cases,Number of deaths,N,2002-01-01,Malta,0
Measles,All cases,Number of deaths,N,2002-01-01,Netherlands,NA
Measles,All cases,Number of deaths,N,2002-01-01,Norway,0
Measles,All cases,Number of deaths,N,2002-01-01,Portugal,0
Measles,All cases,Number of deaths,N,2002-01-01,Sweden,NA
Measles,All cases,Number of deaths,N,2002-01-01,United Kingdom,NA
Measles,All cases,Number of deaths,N,2003-01-01,Austria,2
Measles,All cases,Number of deaths,N,2003-01-01,Belgium,0
Measles,All cases,Number of deaths,N,2003-01-01,Germany,0
Measles,All cases,Number of deaths,N,2003-01-01,Denmark,0
Measles,All cases,Number of deaths,N,2003-01-01,Greece,0
Measles,All cases,Number of deaths,N,2003-01-01,Spain,1
Measles,All cases,Number of deaths,N,2003-01-01,EU/EEA (without UK),3
Measles,All cases,Number of deaths,N,2003-01-01,EU/EEA (with UK until 2019),3
Measles,All cases,Number of deaths,N,2003-01-01,Finland,0
Measles,All cases,Number of deaths,N,2003-01-01,Ireland,0
Measles,All cases,Number of deaths,N,2003-01-01,Italy,NA
Measles,All cases,Number of deaths,N,2003-01-01,Luxembourg,NA
Measles,All cases,Number of deaths,N,2003-01-01,Malta,0
Measles,All cases,Number of deaths,N,2003-01-01,Netherlands,0
Measles,All cases,Number of deaths,N,2003-01-01,Norway,0
Measles,All cases,Number of deaths,N,2003-01-01,Portugal,0
Measles,All cases,Number of deaths,N,2003-01-01,Sweden,NA
Measles,All cases,Number of deaths,N,2003-01-01,United Kingdom,0
Measles,All cases,Number of deaths,N,2004-01-01,Austria,0
Measles,All cases,Number of deaths,N,2004-01-01,Belgium,1
Measles,All cases,Number of deaths,N,2004-01-01,Czechia,0
Measles,All cases,Number of deaths,N,2004-01-01,Germany,0
Measles,All cases,Number of deaths,N,2004-01-01,Denmark,0
Measles,All cases,Number of deaths,N,2004-01-01,Greece,NA
Measles,All cases,Number of deaths,N,2004-01-01,Spain,0
Measles,All cases,Number of deaths,N,2004-01-01,EU/EEA (without UK),1
Measles,All cases,Number of deaths,N,2004-01-01,EU/EEA (with UK until 2019),1
Measles,All cases,Number of deaths,N,2004-01-01,Finland,0
Measles,All cases,Number of deaths,N,2004-01-01,Ireland,0
Measles,All cases,Number of deaths,N,2004-01-01,Italy,NA
Measles,All cases,Number of deaths,N,2004-01-01,Luxembourg,0
Measles,All cases,Number of deaths,N,2004-01-01,Malta,0
Measles,All cases,Number of deaths,N,2004-01-01,Netherlands,0
Measles,All cases,Number of deaths,N,2004-01-01,Norway,0
Measles,All cases,Number of deaths,N,2004-01-01,Portugal,0
Measles,All cases,Number of deaths,N,2004-01-01,Sweden,NA
Measles,All cases,Number of deaths,N,2004-01-01,United Kingdom,0
Measles,All cases,Number of deaths,N,2005-01-01,Austria,0
Measles,All cases,Number of deaths,N,2005-01-01,Belgium,0
Measles,All cases,Number of deaths,N,2005-01-01,Bulgaria,0
Measles,All cases,Number of deaths,N,2005-01-01,Cyprus,0
Measles,All cases,Number of deaths,N,2005-01-01,Czechia,0
Measles,All cases,Number of deaths,N,2005-01-01,Germany,1
Measles,All cases,Number of deaths,N,2005-01-01,Denmark,0
Measles,All cases,Number of deaths,N,2005-01-01,Estonia,0
Measles,All cases,Number of deaths,N,2005-01-01,Greece,0
Measles,All cases,Number of deaths,N,2005-01-01,Spain,0
Measles,All cases,Number of deaths,N,2005-01-01,EU/EEA (without UK),1
Measles,All cases,Number of deaths,N,2005-01-01,EU/EEA (with UK until 2019),1
Measles,All cases,Number of deaths,N,2005-01-01,Finland,NA
Measles,All cases,Number of deaths,N,2005-01-01,Hungary,0
Measles,All cases,Number of deaths,N,2005-01-01,Ireland,0
Measles,All cases,Number of deaths,N,2005-01-01,Iceland,0
Measles,All cases,Number of deaths,N,2005-01-01,Italy,NA
Measles,All cases,Number of deaths,N,2005-01-01,Lithuania,0
Measles,All cases,Number of deaths,N,2005-01-01,Luxembourg,0
Measles,All cases,Number of deaths,N,2005-01-01,Latvia,0
Measles,All cases,Number of deaths,N,2005-01-01,Malta,0
Measles,All cases,Number of deaths,N,2005-01-01,Netherlands,0
Measles,All cases,Number of deaths,N,2005-01-01,Norway,0
Measles,All cases,Number of deaths,N,2005-01-01,Poland,0
Measles,All cases,Number of deaths,N,2005-01-01,Portugal,0
Measles,All cases,Number of deaths,N,2005-01-01,Romania,0
Measles,All cases,Number of deaths,N,2005-01-01,Sweden,0
Measles,All cases,Number of deaths,N,2005-01-01,Slovenia,0
Measles,All cases,Number of deaths,N,2005-01-01,Slovakia,0
Measles,All cases,Number of deaths,N,2005-01-01,United Kingdom,0
Measles,All cases,Number of deaths,N,2006-01-01,Austria,0
Measles,All cases,Number of deaths,N,2006-01-01,Belgium,0
Measles,All cases,Number of deaths,N,2006-01-01,Bulgaria,0
Measles,All cases,Number of deaths,N,2006-01-01,Cyprus,0
Measles,All cases,Number of deaths,N,2006-01-01,Czechia,0
Measles,All cases,Number of deaths,N,2006-01-01,Germany,2
Measles,All cases,Number of deaths,N,2006-01-01,Denmark,0
Measles,All cases,Number of deaths,N,2006-01-01,Estonia,0
Measles,All cases,Number of deaths,N,2006-01-01,Greece,0
Measles,All cases,Number of deaths,N,2006-01-01,Spain,0
Measles,All cases,Number of deaths,N,2006-01-01,EU/EEA (without UK),2
Measles,All cases,Number of deaths,N,2006-01-01,EU/EEA (with UK until 2019),3
Measles,All cases,Number of deaths,N,2006-01-01,Finland,0
Measles,All cases,Number of deaths,N,2006-01-01,France,0
Measles,All cases,Number of deaths,N,2006-01-01,Hungary,0
Measles,All cases,Number of deaths,N,2006-01-01,Ireland,0
Measles,All cases,Number of deaths,N,2006-01-01,Iceland,0
Measles,All cases,Number of deaths,N,2006-01-01,Italy,NA
Measles,All cases,Number of deaths,N,2006-01-01,Lithuania,0
Measles,All cases,Number of deaths,N,2006-01-01,Luxembourg,0
Measles,All cases,Number of deaths,N,2006-01-01,Latvia,0
Measles,All cases,Number of deaths,N,2006-01-01,Malta,0
Measles,All cases,Number of deaths,N,2006-01-01,Netherlands,0
Measles,All cases,Number of deaths,N,2006-01-01,Norway,0
Measles,All cases,Number of deaths,N,2006-01-01,Poland,0
Measles,All cases,Number of deaths,N,2006-01-01,Portugal,0
Measles,All cases,Number of deaths,N,2006-01-01,Romania,0
Measles,All cases,Number of deaths,N,2006-01-01,Sweden,0
Measles,All cases,Number of deaths,N,2006-01-01,Slovenia,0
Measles,All cases,Number of deaths,N,2006-01-01,Slovakia,0
Measles,All cases,Number of deaths,N,2006-01-01,United Kingdom,1
Measles,All cases,Number of deaths,N,2007-01-01,Austria,0
Measles,All cases,Number of deaths,N,2007-01-01,Belgium,0
Measles,All cases,Number of deaths,N,2007-01-01,Bulgaria,0
Measles,All cases,Number of deaths,N,2007-01-01,Cyprus,0
Measles,All cases,Number of deaths,N,2007-01-01,Czechia,0
Measles,All cases,Number of deaths,N,2007-01-01,Germany,0
Measles,All cases,Number of deaths,N,2007-01-01,Denmark,0
Measles,All cases,Number of deaths,N,2007-01-01,Estonia,0
Measles,All cases,Number of deaths,N,2007-01-01,Greece,NA
Measles,All cases,Number of deaths,N,2007-01-01,Spain,0
Measles,All cases,Number of deaths,N,2007-01-01,EU/EEA (without UK),0
Measles,All cases,Number of deaths,N,2007-01-01,EU/EEA (with UK until 2019),0
Measles,All cases,Number of deaths,N,2007-01-01,Finland,0
Measles,All cases,Number of deaths,N,2007-01-01,France,0
Measles,All cases,Number of deaths,N,2007-01-01,Hungary,0
Measles,All cases,Number of deaths,N,2007-01-01,Ireland,0
Measles,All cases,Number of deaths,N,2007-01-01,Iceland,0
Measles,All cases,Number of deaths,N,2007-01-01,Italy,NA
Measles,All cases,Number of deaths,N,2007-01-01,Lithuania,0
Measles,All cases,Number of deaths,N,2007-01-01,Luxembourg,0
Measles,All cases,Number of deaths,N,2007-01-01,Latvia,0
Measles,All cases,Number of deaths,N,2007-01-01,Malta,0
Measles,All cases,Number of deaths,N,2007-01-01,Netherlands,0
